,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt
910,0x09a900eb2ff6e9aca12d4d1a396ddc9be0307661,2.5115600928470982,1.65717634038482,151146926465090687,8300,7200,1.257919767656723,2.5122111319775002,1.65717634038482,2.5115600928470982,0.0,0.0
912,0xc2ab5f624a7fe795f8b8a6caa40e94fe3a60f0f7,2.521738067589068,1.2500810754825857,565570333181543209,8300,7200,1.6743254794821374,2.522391485949067,1.2500810754825857,2.521737808581491,1.0270994457850221e-07,0.0
915,0x19c8d4f2f4b3d729ca3ac700bf4b2fa5b1064f0a,2.4649211432160194,1.524153683834779,250589539280755054,8300,7200,1.3423085680715867,2.4655600927367414,1.524153683834779,2.4649211432160194,0.0,0.0
922,0xa7e9f4f8fe405413e2b12207f019678e57e116d2,2.813071705855838,1.0227973233174328,903594180852645176,7860,6848,2.161791305467139,2.3190992927547383,1.0227973233174328,2.3184982985279183,0.17581258462000443,0.0
924,0x184045c22a414310cbec1bf1061a3104985297ec,2.2099193924605878,0.7085959478622609,882546014709362403,8300,7200,2.588545843757537,2.210492241186614,0.7085959478622609,2.2099193924605878,0.0,0.0
935,0x6c2cecd61bc25f8fe08a6a775356e1d205036e3c,2.115499199103622,0.5600672620261264,963092161328481422,8300,7200,3.1350954685405226,2.1160475725082133,0.5600672620261264,2.115499199103622,0.0,0.0
940,0x9082fa443a67fffcc715b305492b89736092ae62,2.0386723313829123,1.0888147290751993,379029349520497669,8300,7200,1.5540734248562431,2.0392007899555655,1.0888147290751993,2.0386723313829127,2.1783255848124418e-16,0.0
945,0x43714ee687c76d6c3a48f070c6b3395218758dcf,2.111891649821067,0.9345700108969061,585991976974262448,8300,7200,1.8755898957952417,2.1124390880874735,0.9345700108969061,2.1118916498210676,2.1028030007490615e-16,0.0
948,0xa24d9946cb643c83dfbf37e96280693509afe37e,1.8670191453272116,0.6952406074591617,649013177176430596,8300,7200,2.2289058981823215,1.8675031084719833,0.6952406074591617,1.8670191453272114,1.1893000962564637e-16,0.0
949,0x11b5ddeca500313ce48e376677ab524986a6a90a,1.898242143089698,0.726343672546742,640390670477840548,8300,7200,2.169139813994951,1.8987341997669995,0.726343672546742,1.8982421430896979,1.1697380428169063e-16,0.0
950,0x726a76f07f8d1f0897379150d824ce32d01bd0d5,1.8868755215163184,1.5489178889176305,0,8300,7200,1.0110972918990078,1.887364631771814,1.5489178889176305,1.8868755215163184,0.0,0.0
951,0x25ec36dad2a6e5813713b2a054cabca31e5e21e7,1.8539835130980598,1.2661659077638412,68702221666761917,8300,7200,1.2153275541821018,1.8544640971850521,1.2661659077638412,1.85398351309806,1.1976622410950591e-16,0.0
954,0xa9fdeb97d2acad58ec48d0406ed2eb6bb96cfdb5,1.7984531924577667,1.1694632337752957,125423064794296403,8300,7200,1.2764113540543862,1.7989193821403553,1.1694632337752957,1.7984531924577667,0.0,0.0
955,0x3c585593c9f4517598ac77597069f65846accb0a,1.7459902975917667,1.234348307480742,22764706785330061,8300,7200,1.1740381043328616,1.746442887998929,1.234348307480742,1.7459902975917667,0.0,0.0
957,0x07ce1ac466f1157f7c531f39276912f0e101facd,1.767170289255113,0.6718053777050885,600557230558592941,8300,7200,2.1832980037942233,1.7676283698766622,0.6718053777050885,1.767170289255113,0.0,0.0
962,0x6b681d575407f916919e342d7ddf5cf9e1d85839,1.712241240025658,0.8311125094512876,401701183367186156,8300,7200,1.7099492704779122,1.7126850821025883,0.8311125094512876,1.712241240025658,0.0,0.0
965,0xdd3cfd799e25ad9d1c072c95ed38ed2fa49211a4,1.6073857552077446,1.097139004709715,60178739039861082,8300,7200,1.216008337225616,1.6078024169580531,1.097139004709715,1.6073857552077444,1.3814020947095766e-16,0.0
970,0x6ea7e3447bbc516b56b693eafdb6564a6a795bb4,1.5491287156164635,0.5108935740732065,604479101170647254,8300,7200,2.516721484105855,1.5495302761503993,0.5108935740732065,1.5491287156164635,0.0,0.0
971,0x4421a93c534b2126e2af00d3763cb71ec0ae148e,1.5888555336749148,1.0503918713233351,93584112922603393,8300,7200,1.2554839093420946,1.5892673920763618,1.0503918713233351,1.5888555336749148,0.0,0.0
981,0x0b2b7216a9f40b0bec45ccb9b5a2a4ba50165e9e,1.4086457081663637,0.687710421457688,326514488422093729,8300,7200,1.7000992006197426,1.4090108531133234,0.687710421457688,1.4086457081663635,1.5762984520363684e-16,0.0
982,0x5b0f81c1a13c6c05370117f4085a92b62cbcb7bb,1.426579196082822,0.5618233189944576,465313702185174240,8300,7200,2.1075321951177735,1.426948989695132,0.5618233189944576,1.426579196082822,0.0,0.0
987,0xafcbfc631c3c1cdcd6bc2597cf2c876a3a0ff692,1.4230598715441514,8.34075269062e-07,1024602273436519844,8300,7200,1416106.8397459546,1.4234287528876313,8.34075269062e-07,1.4230598715441514,0.0,0.0
988,0x43fb2b958b082954eb5c68d284e666a939d10d7c,1.299263045816968,0.6429847912941725,292484601694044448,8300,7200,1.6771599307310974,1.2995998369158237,0.6429847912941725,1.299263045816968,0.0,0.0
992,0xea085e2968ed06b04a8706249f63e1e89261341c,1.245595560495426,0.8165870433701766,80241760186530144,8300,7200,1.266055252290526,1.2459184400685037,0.8165870433701766,1.2455955604954259,1.7826380565832683e-16,0.0
993,0x916fd9eb47a8e68ba33c02c3e46a04fad141cafc,1.2310596626369834,0.812524168260759,73838788837868990,8300,7200,1.257537387688857,1.2313787742578914,0.812524168260759,1.2310596626369834,0.0,0.0
995,0x3bfdd8e96bb2e4af0e6403dd49e5780ed4507af5,1.2208883265603019,0.8107589457746457,68280649348771643,8300,7200,1.2498626334327398,1.221204801597752,0.8107589457746457,1.2208883265603019,0.0,0.0
1001,0xdf407dff04438393721617c090d4390ffc64cd69,1.1892256553796723,0.5888693859903812,267373085882982930,8300,7200,1.6761905397833858,1.189533922913758,0.5888693859903812,1.1892256553796723,0.0,0.0
1007,0xf1489a3423eee789406a6aab99d2025697f80fed,1.1318109630118756,0.3707545610239777,444149332344572741,8300,7200,2.533760061387628,1.1321043476803283,0.3707545610239777,1.1318109630118758,1.9618523956875783e-16,0.0
1021,0x26548674d4ed7fee27403a944345898539208bf1,1.0361379028518218,0.4386056829106442,307413607142667492,8300,7200,1.960746275925969,1.0364064874344365,0.43860568870397715,1.0361379028518218,0.0,1.320852225637423e-08
1029,0xab42d8b7cb2ed2364a77f7ec18351cf767f1df97,1.0490235731986113,0.6429413771988478,112355595504152384,8300,7200,1.3542285449853106,1.0492954979663331,0.6429413856911533,1.0490235731986115,2.1166788869003965e-16,1.3208522311107045e-08
1031,0x92a1c81a75357ab3e7e0b6c7e0941113b559e1f8,1.0051038724856918,0.5022386994776096,221436088712088471,8300,7200,1.6610353105621551,1.0053644125193426,0.5022387061114406,1.0051038724856916,2.2091707235780472e-16,1.3208522256345892e-08
1035,0xb051da4615f0201c3ecd838dfd17197370adc785,1.0005790294105021,0.7125306549900793,7886246185482183,8300,7200,1.1655366524858914,1.0008383965278014,0.7125306644015563,1.000579029410502,2.2191610897127275e-16,1.320852229476888e-08
1044,0x16aa47b96e7d9e35118dd4a1652e83a86f69ad87,1.0397045351360683,0.68391752707742,64669738220549085,8300,7200,1.2617819108257031,1.039974044250486,0.6839175361109598,1.0397045351360683,0.0,1.3208522149862294e-08
1048,0x998bb30ea9f0468e4a329e4f1d8742f505ec2c4e,0.9546427408873261,0.6122193173975722,75123456041302595,8300,7200,1.29423141743489,0.954890200536666,0.6122193173975722,0.9546427408873261,0.0,0.0
1050,0xd3b26944515d747cad1d07eb9a5427c5cc5ae17d,0.9414888254628788,0.6145242005652785,63347753767994316,8300,7200,1.2716109868665468,0.9417328753934213,0.6145242005652785,0.9414888254628788,0.0,0.0
1053,0xc18c6ef38fe9db8428371f74dd048e32f1c61ad0,0.9294772293698781,0.6130932515071421,56130353639170027,8300,7200,1.2583177167266726,0.9297181656902396,0.6130932515071421,0.9294772293698781,0.0,0.0
1055,0x92cb71850aa43263ebaaa1e0ed3e78cb984915ff,1.0321043029424986,0.5618654849144492,181249613204149730,8300,7200,1.5246470809160106,1.0323718419473527,0.5618654849144492,1.0321043029424983,2.151377571937146e-16,0.0
1061,0x55643596e99752d7b1afefd367a9761b55b598d8,0.8347816337771,0.3174684516237876,283574324695724359,8300,7200,2.1824806606486655,0.834998023387079,0.3174684516237876,0.8347816337771,0.0,0.0
1065,0x64b61e3b8f1d5cb92641c92a447b2bb43972450d,0.76602472610053,0.4151534704810281,136384332311353481,8300,7200,1.531483096905714,0.766223292749589,0.4151534704810281,0.76602472610053,0.0,0.0
1072,0x154ce3e107adb4c7e49c1c34cbf2c3c83d0a40a9,0.7668152760981173,0.5365994683587041,15507530431940329,8300,7200,1.1860926383474928,0.7670140476711932,0.5365994683587041,0.7668152760981173,0.0,0.0
1074,0xa4b1e70fbb654b37d8839cffe6ce620dc1a062f7,0.7169114860339357,0.4835983219458211,32577947998612673,8300,7200,1.230435480036323,0.7170973216951139,0.4835983219458211,0.7169114860339357,0.0,0.0
1080,0x4df9792776bf49cd6b1488cf568e80a81a0d2643,0.6649547420050245,0.4866030467965204,0,8307,7205,1.1351714869441787,0.6527136041565145,0.4863690971300787,0.6525444535258837,0.018663358113245765,0.0004807813431951648
1083,0x4eb8acf669f07c06052fd17fe969de7cbf598b22,0.6202374924617623,0.3544129111798854,92158083392583459,8300,7200,1.4525348894018506,0.6203982685781232,0.3538159559767756,0.6202374924617623,0.0,0.0016843494812940703
1085,0xf41a5d8d2fa386cf8906e4e386cb3d9d2c52fdcd,0.6080076493667771,0.49927723984731753,0,8300,7200,1.010753763037044,0.6081652552996188,0.49927723984731753,0.608007649366777,1.8260017382699422e-16,0.0
1088,0x890e6bf919299061823664287bf9564babd3d8ab,0.5772039050088286,0.4084804429159677,7106368690388911,8300,7200,1.1728327499289448,0.5773535260867602,0.4084804429159677,0.5772039050088287,1.923450300649257e-16,0.0
1089,0xa2b8ae4e4b117938816a1bdf8d67a93e703d07be,0.5578765110507986,0.2512309519246382,150440136031936797,8300,7200,1.8430750694725717,0.5580211221392056,0.2512309519246382,0.5578765110507986,0.0,0.0
1091,0x0b216677708f6f95b26c102da60820f44a3fdbe9,0.530308126620789,0.33772688345353924,44094967713428820,8300,7200,1.3032890381550175,0.5304455915146545,0.33772688345353924,0.530308126620789,0.0,0.0
1092,0x4ec9071cc9b5c4833228d5b25fc39f96c6410375,0.5463526527254366,0.35224232470711137,41131585255203032,8300,7200,1.2873884537844051,0.5464942766335948,0.35224232470711137,0.5463526527254366,0.0,0.0
1095,0x831b072ec27f4d2998ea6158381355c504c0189f,0.5190130941273653,0.4081762562498569,0,8300,7200,1.0553795364863638,0.5191476311565331,0.4081762562498569,0.5190130941273653,0.0,0.0
1101,0xcf8ba8a1ddee3f33c7acaeea8f0b231f397f5be1,0.5143495015624721,0.2798223347985617,90509306326418155,8300,7200,1.5256469309505816,0.5144828297090586,0.2798223347985617,0.5143495015624721,0.0,0.0
1102,0x73961340546a1ad9cb8960ad3098146d068988df,0.5152210267784209,0.255268288237961,115690851042501979,8300,7200,1.6752314013538945,0.5153545808391793,0.255268288237961,0.5152210267784209,0.0,0.0
1105,0xe2abe2706a8bd68fe8ff82dda198e34c84ee5d76,0.503394806129505,0.35589561127141206,6548649141831589,8300,7200,1.173989439192197,0.5035252946325534,0.35589561127141206,0.503394806129505,0.0,0.0
1108,0x73af18a1efdbb1610a18b77cb87fecaf73a7ce5d,0.47187920735619826,0.3851632983445391,0,8300,7200,1.0168667258511588,0.47200152647955385,0.3851632983445391,0.47187920735619826,0.0,0.0
1110,0x2d866cab327774ee9f5eb0fc39341194f2caee54,0.5016181530262336,0.25903082413478334,102134246044104798,8300,7200,1.60731089978363,0.5017481809905534,0.2590306599315884,0.5016181530262335,2.2132831874748644e-16,6.339137262081402e-07
1111,0x1e487518aa98257d233a2c9d6d7258affa55a8ad,0.4310683181921532,0.11607556675946615,194293622338884138,8300,7200,3.082360173531602,0.4311800584383129,0.11607556675946615,0.4310683181921532,0.0,0.0
1116,0x06e4ccfc5f150f92167c3730e3e041dbfaedc47e,0.4143906699864847,0.2490780542803669,49283228109902108,8300,7200,1.380869370778175,0.4144980871023256,0.2490780542803669,0.4143906699864847,0.0,0.0
1120,0xabd2e437041f64cf1881b247c59484d9ed395844,0.381985936133223,0.2204525347922541,54577339223666445,8300,7200,1.4381704764218253,0.3820849533904227,0.2204525347922541,0.38198593613322296,1.453225000720904e-16,0.0
1129,0x1ce0205b76a33b75504146485fe549b9cf9a3a56,0.3553771894708796,0.12913999798572487,126731578433308458,8300,7200,2.284056619649594,0.35546930928798326,0.12913999798572487,0.35537718947087965,1.5620347303074874e-16,0.0
1133,0x219c0c5b42a2df32782d8f6bf10eddcd7414cbbf,0.3392972211799316,0.2277913911802572,16502608069293534,8300,7200,1.2362920833847169,0.3393851727955246,0.2277913911802572,0.3392972211799316,0.0,0.0
1135,0xd13f3323ff8a53f0677a55c1116cf0ad2599ea3d,0.324161838866356,0.2040718506297529,29324673354023452,8300,7200,1.318429393514053,0.3242458671332034,0.2040718506297529,0.324161838866356,0.0,0.0
1136,0x619100bddf37832a64998d225ada8ec981221e2b,0.32035941557700925,0.2143568049426233,16301974272823345,8300,7200,1.2404472766800683,0.3204424581910113,0.2143568049426233,0.3203594155770092,1.7327772661613511e-16,0.0
1137,0x287fea5e9635ea7c9a041c38bbe780b0950d260d,0.3213302562434519,0.2072540193138367,24103765181448705,8300,7200,1.2868465160051032,0.3214135505158814,0.2072540193138367,0.3213302562434519,0.0,0.0
1148,0x68c63daba06d6c9e046bd5c18fe4d59b44be81a3,0.30505913514303595,0.20311407061737716,16528506685608725,8300,7200,1.2465856323941829,0.3051382116638926,0.20311407061737716,0.30505913514303595,0.0,0.0
1149,0x09fd84af2018ca7c77a11241dd08e1dc4ec55b9b,0.3318369210037284,0.15364524370616356,87401095710944769,8318,7264,1.7964887440237016,0.31168730018536567,0.15364524370616356,0.31160652646922093,0.06096486935002684,0.0
1151,0x6d41e3466b9274fcf16434f97eec9475a73f05fe,0.3036727404600824,0.20225387903925826,16390494092001087,8300,7200,1.2461979754313877,0.30375145760383665,0.20225387903925826,0.30367274046008247,1.8279925668387324e-16,0.0
1170,0x349021deb209bd7100873496b841f5dcd2b1e1e0,0.2634241645957474,0.17635405178974775,13311346719190398,8300,7200,1.239790378477604,0.2634924486234853,0.17635405178974775,0.2634241645957474,0.0,0.0
1173,0x5e127b154f21d057b44355f1aeedac16c29e5195,0.24485612008906943,0.17457335129234297,1723055171787025,8300,7200,1.1641558013834246,0.24491959096358698,0.17457335129234297,0.24485612008906943,0.0,0.0
1174,0xc0d72d82177aa3c525d261bb15d3d1e8e077b678,0.24197274230799637,0.15140321640124532,22817158060512072,8300,7200,1.3265066680180848,0.2420354657619093,0.15140321640124532,0.24197274230799637,0.0,0.0
1178,0xcbb6d042d332a737a11490e556d3f4b1e5446a04,0.2420172252826377,0.10884935808783676,65403044115662375,8300,7200,1.8454339144792415,0.24207996026729486,0.10884935808783676,0.2420172252826377,0.0,0.0
1187,0x5f025e2648d712d8e4ca8391f140e9e84ebff79f,0.20650382467457948,0.10201236817011576,46670385595581455,8300,7200,1.680170527892044,0.20655735398125372,0.10201236817011576,0.20650382467457945,1.3440707773508667e-16,0.0
1193,0x32100550c4f92f313dbcf95a3f3441c2547ee32b,0.21123343366685918,0.145266279100994,6821793139144627,8300,7200,1.206912925893849,0.21128818896869644,0.14526628101974684,0.21123343366685918,0.0,1.320852205290493e-08
1206,0x6d60ea91f0c3add155761f561ef3cf008e7fba2c,0.2058867163215013,0.10196862021952284,46269815531958095,8300,7200,1.6758682639713542,0.2059400856631854,0.10196862156637763,0.2058867163215013,0.0,1.3208522302841935e-08
1207,0x3865007e81e7d43bd38eb130dea19cbed73e2b69,0.20526690310264986,0.10078594350290734,47006226731000569,8300,7200,1.6904294751210494,0.20532011177819653,0.10078594483414072,0.20526690310264986,0.0,1.3208522213195543e-08
1210,0xcca070b6714c6e40465135dcfb6101e633c40e2f,0.20024715983485777,0.15243029104366124,0,8300,7200,1.0903682038849163,0.20029906730749825,0.15243029305704014,0.20024715983485777,0.0,1.3208522362935639e-08
1211,0xf3b66b590a80282430eb02a0371cf06fc421ec59,0.2006683079926547,0.1298596150823222,14621566672389178,8300,7200,1.2825749986115313,0.20072032463406686,0.1298596167975758,0.20066830799265467,1.3831569067022225e-16,1.3208522177806424e-08
1212,0xa1e95885ce353318091935e1b554382e40678d07,0.19416038866809374,0.08992370169615899,49871778144868517,8300,7200,1.7921095279088286,0.19421071834603257,0.0899237028839182,0.19416038866809374,0.0,1.3208522203007623e-08
1215,0x9a3d054f61807823eca06a944f5181555a3cd254,0.18360889971464883,0.10123988930035707,30958518494190098,8300,7200,1.5052899387417746,0.18365649426703273,0.1012398906375864,0.18360889971464883,0.0,1.3208522218967142e-08
1217,0x2402721f2f5b01f5c5b0978164ed0edd48fe2bb1,0.1846799662160554,0.12101053228578251,11959043389777372,8300,7200,1.2667027329267877,0.18472783840710924,0.12101053388415282,0.1846799662160554,0.0,1.3208522274176031e-08
1226,0xff2619f149d23005c75ac837957017951952fb7c,0.16935681220251367,0.119721345574004,2215559211805836,8300,7200,1.1741110447275873,0.16940071237120086,0.119721345574004,0.16935681220251367,0.0,0.0
1231,0x15a340a6be2f1d6271c9632be94f1d33e3890dcf,0.15742132904125375,0.056947692610000725,56395664299701981,8300,7200,2.294380985706437,0.15746213532952757,0.056947692610000725,0.15742132904125375,0.0,0.0
1236,0x777decaf6fcbaf60940318bac84fc0268dd2fea6,0.1557558412672527,0.061415234803142905,50728970909279039,8300,7200,2.104971977493832,0.15579621583274386,0.061415234803142905,0.1557558412672527,0.0,0.0
1238,0xc9b41a6b1885c6061a2c3fdea733934abc2ff34a,0.15500329495090456,0.08176416151779128,29838210846859991,8300,7200,1.5734611891208212,0.1550434744435799,0.08176416151779128,0.15500329495090454,1.7906442327190632e-16,0.0
1244,0x7f689846082b2b086fd9a899c61c16e9d0f6c31f,0.14353845777349356,0.05098597473351625,52361714863399106,8300,7200,2.3366606321577987,0.14357566538520639,0.05098597473351625,0.14353845777349356,0.0,0.0
1245,0x3a61323aa49bf6e6b7f1648eb64f8fb1cac6fe4b,0.14643876519260107,0.09465703761748843,11086394728088809,8306,7221,1.2849761774765518,0.14345123736580673,0.09465703761748843,0.14341406199959608,0.02065507168833882,0.0
1247,0x092ae998c37682c335adabdb95e72c7023a0da62,0.14014300376169317,0.0770809886276081,23821974080810979,8300,7200,1.5090451639659361,0.14017933121392526,0.0770809886276081,0.14014300376169317,0.0,0.0
1259,0xb9876bf551da1ad85f395663c4f82bd21ac16164,0.12805016154908047,0.10348911216614042,0,8300,7200,1.0269837267046342,0.12808335433075438,0.10348911216614042,0.12805016154908047,0.0,0.0
1262,0x02abc7f45db2abfde8743036756d8f18356c45a3,0.12001611297344142,0.08024703672324343,6164564617634387,8300,7200,1.2413339836024564,0.12004722319296075,0.08024703672324343,0.12001611297344142,0.0,0.0
1282,0xdab164f4c9f84f8814d989d67dbe2471fef0db33,0.10863068847269713,0.04657917491921006,31634920781131873,8300,7200,1.935703489568546,0.10865884739637156,0.04657917491921006,0.10863068847269713,0.0,0.0
1340,0x219da023416209c8c6cfb47d9903353541a359dc,0.10278836393252301,0.0714050513719699,2602570659446676,8300,7200,1.1947942116807202,0.10281500842622263,0.0714050513719699,0.10278836393252301,0.0,0.0
1367,0x540a7e86f441417abaa127fffc230bd09a0e5928,0.10339847258315452,0.035782529112534135,38664371147337121,8300,7200,2.3983976083444705,0.10342527522740227,0.035782529112534135,0.10339847258315452,0.0,0.0
1436,0x26d350aa700adddeadeddfc0be34fa69464754d3,0.10546367846324581,0.020757125577597728,55176722915939254,8300,7200,4.217098981130924,0.10549101644401372,0.020757125577597728,0.10546367846324581,0.0,0.0
